;chip_name;description;input_voltage;output_voltage;output_node;model_file;output_number
1060;LT3472;Boost and Inverting DC/DC Converter for CCD Bias;3.6;[15.0, -8.0];['V(out1)', 'V(out2)'];3472.asc;2
1061;LT3500;Monolithic 2A Step-Down Regulator Plus Linear Regulator/Controller;12.0;[5.0, 3.3];['V(out1)', 'V(out2)'];3500.asc;2
1062;LT3501;Dual Tracking 3A Step-Down Switching Regulator\n\nNote: Drop-out demand boost cap refresh is not modeled.;10.0;[1.8, 3.3];['V(out1)', 'V(out2)'];3501.asc;2
1063;LT3506;Dual Monolithic 1.6A Step-Down Switching Regulator;5.0;[1.2, 1.8];['V(out1)', 'V(out2)'];3506.asc;2
1064;LT3506A;Dual Monolithic 1.6A Step-Down Switching Regulator;5.0;[1.2, 1.8];['V(out1)', 'V(out2)'];3506.asc;2
1065;LT3508;Dual Monolithic 1.4A Step-Down Switching Regulator;10.0;[5.0, 3.3];['V(out1)', 'V(out2)'];3508.asc;2
1066;LT3510;Dual Tracking 2A Step-Down Switching Regulator\n\nNote: Drop-out demand boost cap refresh is not modeled.;10.0;[1.8, 3.3];['V(out1)', 'V(out2)'];3510.asc;2
1067;LT3587;High Voltage Monolithic Inverter and Dual Boost;4.25;[14.9, -8.0];['V(out1)', 'V(out2)'];3587.asc;2
1068;LT3692;Monolithic Dual Tracking 3.5A Step-Down Switching Regulator;12.0;[1.8, 5.0];['V(out1)', 'V(out2)'];3692.asc;2
1069;LT3692A;Monolithic Dual Tracking 3.5A Step-Down Switching Regulator;12.0;[1.8, 5.0];['V(out1)', 'V(out2)'];3692.asc;2
1070;LT3742;Dual, 2-Phase Step-Down Switching Controller;14.0;[8.0, 5.0];['V(out1)', 'V(out2)'];3742.asc;2
1071;LT3988;Dual 60v Monolithic 1A Step-Down Switching Regulator;10.0;[3.3, 5.0];['V(out2)', 'V(out1)'];3988.asc;2
1072;LT3992;Monolithic Dual Tracking 3A Step-Down Switching Regulator;24.0;[12.1, 5.0];['V(out1)', 'V(out2)'];3992.asc;2
1073;LTC1628;High Efficiency, 2-Phase Synchronous Step-Down Switching Regulator;7.0;[5.0, 3.3];['V(out1)', 'V(out2)'];1628.asc;2
1074;LTC1703;Dual 550kHz Synchronous 2-Phase Switching Regulator Controller with VID;5.0;[1.5, 2.0];['V(out2)', 'V(out1)'];1703.asc;2
1075;LTC1873;Dual 550kHz Synchronous 2-Phase Switching Regulator Controller with 5-Bit VID;5.0;[2.0, 2.5];['V(out1)', 'V(out2)'];1873.asc;2
1076;LTC2920-2;Single/Dual Power Supply Margining Controller;5.0;[4.7, 0.6];['V(out1)', 'V(out2)'];2920-2.asc;2
1077;LTC3104;2.6µA Quiescent Current, 15V, 300mA Synchronous Step-Down DC/DC Converter and 10mA LDO;12.0;[2.3, 1.8];['V(out1)', 'V(out2)'];3104.asc;2
1078;LTC3260;Low Noise Dual Supply Inverting Charge Pump;15.0;[12.1, -12.1];['V(out+)', 'V(out-)'];3260.asc;2
1079;LTC3265;Low Noise Dual Supply with Boost and Inverting Charge Pumps;12.0;[15.1, -15.1];['V(out+)', 'V(out-)'];3265.asc;2
1080;LTC3407-2;Dual Synchronous, 800mA, 2.25MHz Step-Down DC/DC Regulator\n\nNote: POR is not modeled.;5.0;[1.8, 2.5];['V(out1)', 'V(out2)'];3407-2.asc;2
1081;LTC3407-3;Dual Synchronous, 1.8V/0.8A and 3.3V/0.8A, 2.25MHz Step-Down DC/DC Regulator\n\nNote: POR is not modeled;5.0;[1.8, 3.3];['V(out1)', 'V(out2)'];3407-3.asc;2
1082;LTC3407-4;Dual Synchronous, 800mA, 2.25MHz Step-Down DC/DC Regulator\n\nNote: POR is not modeled;5.0;[1.8, 2.5];['V(out1)', 'V(out2)'];3407-4.asc;2
1083;LTC3407;Dual Synchronous, 600mA, 1.5MHz Step-Down DC/DC Regulator;5.0;[1.8, 2.5];['V(out1)', 'V(out2)'];3407.asc;2
1084;LTC3407A-2;Dual Synchronous, 800mA, 2.25MHz Step-Down DC/DC Regulator\n\nNote: POR is not modeled.;5.0;[1.8, 2.5];['V(out1)', 'V(out2)'];3407-2.asc;2
1085;LTC3407A;Dual Synchronous, 600mA, 1.5MHz Step-Down DC/DC Regulator;5.0;[1.8, 2.5];['V(out1)', 'V(out2)'];3407.asc;2
1086;LTC3417;Dual Synchronous 1.4A/800mA 4MHz Step-Down DC/DC Regulator;5.0;[1.8, 2.5];['V(out1)', 'V(out2)'];3417.asc;2
1087;LTC3417A;Dual Synchronous 1.5A/1A 4MHz Step-Down DC/DC Regulator;5.0;[1.8, 2.5];['V(out1)', 'V(out2)'];3417.asc;2
1088;LTC3419;Dual Monolithic 600mA Synchronous Step-Down Regulator;3.6;[2.5, 1.8];['V(out1)', 'V(out2)'];3419.asc;2
1089;LTC3523-2;Synchronous 600mA Step-Up and 400mA Step-Down DC/DC Converters;2.0;[3.3, 1.2];['V(out1)', 'V(out2)'];3523-2.asc;2
1090;LTC3523;Synchronous 600mA Step-Up and 400mA Step-Down DC/DC Converters;2.0;[3.3, 1.2];['V(out1)', 'V(out2)'];3523.asc;2
1091;LTC3527-1;Dual 800mA/400mA, 1.2MHz/2.2MHz Synchronous Step-Up DC/DC Converter;2.5;[3.3, 1.8];['V(out1)', 'V(out2)'];3527-1.asc;2
1092;LTC3527;Dual 800mA/400mA, 1.2MHz/2.2MHz Synchronous Step-Up DC/DC Converter;2.5;[3.3, 1.8];['V(out1)', 'V(out2)'];3527.asc;2
1093;LTC3535;Dual Channel 550mA 1MHz Synchronous Step-up DC/DC Converter;1.2;[1.8, 3.3];['V(out1)', 'V(out2)'];3535.asc;2
1094;LTC3537;2.2MHz 600mA Synchronous Step-Up DC/DC Converter and 100mA LDO;1.5;[3.3, 3.0];['V(out1)', 'V(out2)'];3537.asc;2
1095;LTC3541-1;High Efficiency Buck + VLDO Regulator;3.6;[2.5, 1.5];['V(out1)', 'V(out2)'];3541-1.asc;2
1096;LTC3541-2;High Efficiency Buck + VLDO Regulator;3.6;[1.9, 1.5];['V(out1)', 'V(out2)'];3541-2.asc;2
1097;LTC3541-3;High Efficiency Buck + VLDO Regulator;3.6;[1.8, 1.6];['V(out1)', 'V(out2)'];3541-3.asc;2
1098;LTC3541;High Efficiency Buck + VLDO Regulator;3.6;[2.5, 1.5];['V(out1)', 'V(out2)'];3541.asc;2
1099;LTC3546;Dual Synchronous, 3A/1A or 2A/2A Configurable Step-Down DC/DC Regulator\n\nNote: 1/6th of the real internal soft-start time is presented, for the purpose of saving simulation time.;5.0;[1.2, 2.5];['V(out1)', 'V(out2)'];3546.asc;2
1100;LTC3547-1;Dual Monolithic 300mA Synchronous Step-Down Regulator;5.0;[1.8, 1.2];['V(out1)', 'V(out2)'];3547-1.asc;2
1101;LTC3547;Dual Monolithic 300mA Synchronous Step-Down Regulator;5.0;[2.5, 1.8];['V(out1)', 'V(out2)'];3547.asc;2
1102;LTC3547B-1;Dual Monolithic 300mA Synchronous Step-Down Regulator;5.0;[1.8, 1.2];['V(out1)', 'V(out2)'];3547-1.asc;2
1103;LTC3547B;Dual Monolithic 300mA Synchronous Step-Down Regulator;5.0;[2.5, 1.8];['V(out1)', 'V(out2)'];3547.asc;2
1104;LTC3548;Dual Synchronous, 400mA/800mA, 2.25MHz Step-Down DC/DC Regulator;2.8;[1.8, 2.5];['V(out1)', 'V(out2)'];3548.asc;2
1105;LTC3548A;Dual Synchronous 400mA/800mA, 2.25MHz Step-Down DC/DC Regulator;2.8;[1.8, 2.5];['V(out1)', 'V(out2)'];3548.asc;2
1106;LTC3552-1;Standalong Li-Ion Battery Charger and Dual Synchronous Buck Converter;5.0;[1.8, 1.6];['V(out1)', 'V(out2)'];3552-1.asc;2
1107;LTC3552;Standalong Li-Ion Battery Charger and Dual Synchronous Buck Converter;5.0;[1.8, 2.5];['V(out1)', 'V(out2)'];3552.asc;2
1108;LTC3559-1;Linear USB Battery Charger with Dual Buck Regulators;5.0;[2.5, 1.2];['V(out1)', 'V(out2)'];3559-1.asc;2
1109;LTC3559;Linear USB Battery Charger with Dual Buck Regulators;5.0;[2.5, 1.2];['V(out1)', 'V(out2)'];3559.asc;2
1110;LTC3607;Dual 600mA 15V Synchronous Step-Down DC/DC Regulator;12.0;[5.0, 3.3];['V(out1)', 'V(out2)'];3607.asc;2
1111;LTC3615;Dual 4MHz, 3A Synchronous Step-down DC/DC Converter;5.0;[2.5, 1.8];['V(out2)', 'V(out1)'];3615.asc;2
1112;LTC3618;Dual 4MHz, ±3A Synchronous Buck Converter for DDR Termination;3.3;[0.9, 1.8];['V(out2)', 'V(out1)'];3618.asc;2
1113;LTC3619;400mA/800mA Synchronous Step-Down DC/DC with Average Input Current Limit;4.2;[3.4, 1.8];['V(out2)', 'V(out1)'];3619.asc;2
1114;LTC3619B;400mA/800mA Synchronous Step-Down DC/DC with Average Input Current Limit;4.2;[3.4, 1.8];['V(out2)', 'V(out1)'];3619.asc;2
1115;LTC3622-2;17V, Dual 1A Synchronous Step-Down Regulator with Ultra Low Quiescent Current;12.0;[3.3, 5.0];['V(out2)', 'V(out1)'];3622-2.asc;2
1116;LTC3622;17V, Dual 1A Synchronous Step-Down Regulator with Ultra Low Quiescent Current;12.0;[5.0, 2.5];['V(out2)', 'V(out1)'];3622.asc;2
1117;LTC3633;Dual Channel 3A, 15V Monolithic Synchronous Step-Down Regulator \n\nPower On Reset timer is 1/16th of the real value in the part;12.0;[1.2, 2.5];['V(out1)', 'V(out2)'];3633.asc;2
1118;LTC3633A;Dual Channel 3A, 20V Monolithic Synchronous Step-Down Regulator;12.0;[1.2, 2.5];['V(out1)', 'V(out2)'];3633.asc;2
1119;LTC3634;15V Dual 3A Monolithic Step-Down Regulator for DDR Power;12.0;[1.8, 0.9];['V(out1)', 'V(out2)'];3634.asc;2
1120;LTC3636;Dual Channel 6A, 20V Monolithic Synchronous Step-Down Regulator;12.0;[3.3, 5.0];['V(out2)', 'V(out1)'];LTC3636.asc;2
1121;LTC3701;2 Phase, Low Input Voltage, Dual Step-Down DC/DC Controller;5.0;[2.5, 1.8];['V(out1)', 'V(out2)'];3701.asc;2
1122;LTC3707;High Efficiency, 2-Phase Synchronous Step-Down Switching Regulator;7.0;[5.0, 3.3];['V(out1)', 'V(out2)'];3707.asc;2
1123;LTC3708;Fast 2-Phase, No Rsense Buck Controller with Output Tracking;5.0;[1.8, 2.5];['V(out2)', 'V(out1)'];3708.asc;2
1124;LTC3727-1;High Efficiency, 2-Phase Synchronous Step-Down Switching Regulator;18.0;[5.0, 11.9];['V(out1)', 'V(out2)'];3727-1.asc;2
1125;LTC3727;High Efficiency, 2-Phase Synchronous Step-Down Switching Regulator\n\nNote: Latch off not modeled.;18.0;[5.0, 11.9];['V(out1)', 'V(out2)'];3727.asc;2
1126;LTC3727A-1;High Efficiency, 2-Phase Synchronous Step-Down Switching Regulator;18.0;[5.0, 11.9];['V(out1)', 'V(out2)'];3727-1.asc;2
1127;LTC3727LX-1;High Efficiency, 2-Phase Synchronous Step-Down Switching Regulator;18.0;[5.0, 11.9];['V(out1)', 'V(out2)'];3727-1.asc;2
1128;LTC3728;High Efficiency, 2-Phase Synchronous Step-Down Switching Regulator;7.0;[5.0, 3.3];['V(out1)', 'V(out2)'];3728.asc;2
1129;LTC3728L;High Efficiency, 2-Phase Synchronous Step-Down Switching Regulator;7.0;[5.0, 3.3];['V(out1)', 'V(out2)'];3728.asc;2
1130;LTC3736-1;Dual 2-Phase, no Rsense(TM), Synchronous Controller with Spread Spectrum;5.0;[1.8, 1.8];['V(out1)', 'V(out2)'];3736-1.asc;2
1131;LTC3736-2;Dual 2-Phase, No Rsense(TM), Synchronous Controller with Output Tracking;5.0;[1.8, 1.8];['V(out1)', 'V(out2)'];3736-2.asc;2
1132;LTC3736;2-Phase, no Rsense(TM), Low Input Voltage, Dual Synchronous Step-Down DC/DC Controller;5.0;[1.8, 1.8];['V(out2)', 'V(out1)'];3736.asc;2
1133;LTC3776;Dual 2-Phase, no Rsense(TM), Synchronous Controller for DDR/QDR Memory Termination;5.0;[1.8, 0.9];['V(out1)', 'V(out2)'];3776.asc;2
1134;LTC3777;150V Vin and Vout Synchronous 4-Switch Buck-Boost Controller + Switching Bias Supply;36.0;[48.3, 11.9];['V(out1)', 'V(bout)'];3777.asc;2
1135;LTC3788-1;2-Phase, Dual Output Synchronous Boost Controller;8.0;[24.2, 12.1];['V(out1)', 'V(out2)'];3788-1.asc;2
1136;LTC3788;2-Phase Dual Output Synchronous Boost Controller;7.0;[24.2, 12.1];['V(out1)', 'V(out2)'];3788.asc;2
1137;LTC3802;Dual 550kHz Synchronous 2-Phase DC/DC Controller with Programmable Up/Down Tracking;12.0;[2.5, 3.3];['V(out2v5)', 'V(out3v3)'];3802.asc;2
1138;LTC3811;High Speed Dual, Multiphase Step-Down DC/DC Controller;12.0;[2.0, 1.5];['V(out1)', 'V(out2)'];3811.asc;2
1139;LTC3826-1;30µA Iq, Dual, 2-Phase Synchronous Step-Down Controller;10.0;[3.4, 8.4];['V(out1)', 'V(out2)'];3826-1.asc;2
1140;LTC3826;30µA Iq, Dual, 2-Phase Synchronous Step-Down Controller;10.0;[3.3, 8.4];['V(out1)', 'V(out2)'];3826.asc;2
1141;LTC3827-1;Low Iq, Dual, 2-Phase Synchronous Controller;10.0;[3.4, 8.4];['V(out1)', 'V(out2)'];3827-1.asc;2
1142;LTC3827;Low Iq, Dual, 2-Phase Synchronous Controller\n\nNote: PhasMD and ClkOut pins are not modeled;10.0;[3.3, 8.4];['V(out1)', 'V(out2)'];3827.asc;2
1143;LTC3828;Dual, 2-Phase Step-Down Controller with Tracking;6.0;[3.3, 2.5];['V(out1)', 'V(out2)'];3828.asc;2
1144;LTC3836;Dual 2-Phase, no Rsense(TM) Low Vin Synchronous Controller;3.3;[1.2, 1.8];['V(out2)', 'V(out1)'];3836.asc;2
1145;LTC3838-1;Dual, Fast, Accurate Step-Down DC/DC Controller with Dual Differential Output Sensing;24.0;[1.2, 1.5];['V(out1)', 'V(out2)'];3838-1.asc;2
1146;LTC3838-2;Dual, Fast, Accurate Step-Down DC/DC Controller with External Reference Voltage and Dual Differential Output Sensing;24.0;[1.2, 1.8];['V(out1)', 'V(out2)'];3838-2.asc;2
1147;LTC3838;Dual, Fast, Accurate Step-Down DC/DC Controller with Differential Output Sensing;24.0;[1.2, 1.5];['V(out1)', 'V(out2)'];3838.asc;2
1148;LTC3850-1;Dual, 2-Phase Step-Down Switching Controller;10.0;[3.3, 2.5];['V(out1)', 'V(out2)'];3850-1.asc;2
1149;LTC3850-2;Dual, 2-Phase Step-Down Switching Controller;10.0;[3.3, 2.5];['V(out1)', 'V(out2)'];3850-2.asc;2
1150;LTC3850;Dual, 2-Phase Step-Down Switching Controller;10.0;[3.3, 2.5];['V(out1)', 'V(out2)'];3850.asc;2
1151;LTC3855;Dual, Multiphase Synchronous Controller with Differential Remote Sense;12.0;[2.5, 1.8];['V(out1)', 'V(out2)'];3855.asc;2
1152;LTC3857-1;Low Iq, Dual, 2-Phase Synchronous Step-Down Controller;23.0;[3.3, 8.5];['V(out1)', 'V(out2)'];3857-1.asc;2
1153;LTC3857;Low Iq, Dual, 2-Phase Synchronous Step-Down Controller;10.0;[3.3, 8.5];['V(out1)', 'V(out2)'];3857.asc;2
1154;LTC3858-1;Low Iq, Dual 2-Phase Synchronous Step-Down Controller;10.0;[3.4, 8.4];['V(out1)', 'V(out2)'];3858-1.asc;2
1155;LTC3858-2;Low Iq, Dual, 2-Phase Synchronous Step-Down Controller;12.0;[3.3, 8.5];['V(out1)', 'V(out2)'];3858-2.asc;2
1156;LTC3858;Low Iq, Dual, 2-Phase Synchronous Step-Down Controller;12.0;[3.3, 8.5];['V(out1)', 'V(out2)'];3858.asc;2
1157;LTC3868-1;Low Iq, Dual 2-Phase Synchronous Step-Down Controller;10.0;[3.3, 8.4];['V(out1)', 'V(out2)'];3868-1.asc;2
1158;LTC3868;Low Iq, Dual, 2-Phase Synchronous Step-Down Controller;12.0;[3.3, 8.5];['V(out1)', 'V(out2)'];3868.asc;2
1159;LTC3869-2;Dual, 2-Phase Synchronous Step-Down DC/DC Controller;10.0;[5.0, 3.3];['V(out1)', 'V(out2)'];3869-2.asc;2
1160;LTC3869;Dual, 2-Phase Synchronous Step-Down DC/DC Controller;10.0;[5.0, 3.3];['V(out1)', 'V(out2)'];3869.asc;2
1161;LTC3870-1;Polyphase Step-Down Salve Controller for Digital Power System Management;12.0;[3.3, 1.8];['V(out1)', 'V(out0)'];3870-1.asc;2
1162;LTC3870;Polyphase Step-Down Salve Controller for LTC3880/LTC3883 with Digital Power System Management;12.0;[1.8, 3.3];['V(out1)', 'V(out0)'];3870.asc;2
1163;LTC3876;Dual DC/DC Controller for DDR Power with Differential VDDQ Sensing and ±50mA VTT Reference;10.0;[1.5, 0.8];['V(out1)', 'V(out2)'];3876.asc;2
1164;LTC3880-1;Dual Output Polyphase Step-Down DC/DC Controller with Digital Power System Management\n\nNote: SDA, SCL, _Alert, Share_clk, WP, GPIOs, ASEL, TSNSs are not modeled;12.0;[1.8, 3.3];['V(out1)', 'V(out0)'];3880-1.asc;2
1165;LTC3880;Dual Output Polyphase Step-Down DC/DC Controller with Digital Power System Management\n\nNote: SDA, SCL, _Alert, Share_clk, WP, GPIOs, ASEL, TSNSs are not modeled;12.0;[1.8, 3.3];['V(out1)', 'V(out0)'];3880.asc;2
1166;LTC3884;Dual Output Polyphase Step-Down DC/DC Controller with Sub-Milliohm DCR Sensing and Digital Power System Management\n\nNote: SDA, SCL, _Alert, Share_clk, WP, GPIOs, ASEL, TSNSs are not modeled;12.0;[1.0, 1.5];['V(out1)', 'V(out0)'];3884.asc;2
1167;LTC3886-1;60V Dual Output Step-Down Controller with Digital Power System Management\n\nNote: SDA, SCL, _Alert, Share_clk, WP, GPIOs, ASEL, TSNSs are not modeled;30.0;[5.0, 12.0];['V(out1)', 'V(out0)'];LTC3886-1.asc;2
1168;LTC3886;60V Dual Output Step-Down Controller with Digital Power System Management\n\nNote: SDA, SCL, _Alert, Share_clk, WP, GPIOs, ASEL, TSNSs are not modeled;30.0;[5.0, 12.0];['V(out1)', 'V(out0)'];LTC3886.asc;2
1169;LTC3887-1;Dual Output Polyphase Step-Down DC/DC Controller with Digital Power System Management\n\nNote: SDA, SCL, _Alert, Share_clk, WP, GPIOs, ASEL, TSNSs are not modeled;12.0;[3.3, 0.5];['V(out1)', 'V(out0)'];LTC3887-1.asc;2
1170;LTC3887;Dual Output Polyphase Step-Down DC/DC Controller with Digital Power System Management\n\nNote: SDA, SCL, _Alert, Share_clk, WP, GPIOs, ASEL, TSNSs are not modeled;12.0;[3.3, 0.5];['V(out1)', 'V(out0)'];LTC3887.asc;2
1171;LTC3890-1;60V Low Iq, Dual, 2-Phase Synchronous Step-Down Controller;48.0;[12.0, 3.3];['V(out2)', 'V(out1)'];3890-1.asc;2
1172;LTC3890-3;60V Low Iq, Dual, 2-Phase Synchronous Step-Down DC/DC Controller;48.0;[8.4, 3.3];['V(out2)', 'V(out1)'];3890-3.asc;2
1173;LTC3890;60V Low Iq, Dual, 2-Phase Synchronous Step-Down Controller;48.0;[12.0, 3.3];['V(out2)', 'V(out1)'];3890.asc;2
1174;LTC3892;60V Low Iq, Dual, 2-Phase Synchronous Step-Down DC/DC Controller;48.0;[12.1, 5.1];['V(out2)', 'V(out1)'];3892.asc;2
1175;LTC7050;Dual 30A Monolithic Driver and Half Bridge with Current Sense and Temperature Monitor;12.0;[1.2, 1.1];['V(out1)', 'V(out2)'];7050.asc;2
1176;LTC7124;17V, Dual 3.5A Synchronous Step-Down  Regulator with Ultralow Quiescent Current;12.0;[1.8, 3.3];['V(out1)', 'V(out2)'];7124.asc;2
1177;LTC7810;150V Low Iq, Dual, 2-Phase Synchronous Step-Down DC/DC Controller\n\nNote: REGSD pin is not modeled.;48.0;[5.0, 12.0];['V(out1)', 'V(out2)'];LTC7810.asc;2
1178;LTC7840;Dual Phase Dual Output Non-Synchronous Boost Controller;10.0;[47.2, 47.2];['V(out1)', 'V(out2)'];7840.asc;2
1179;LTC7852;Dual Output, 6-Phase, Multiphase Current Mode Synchronous Controller with Current Monitoring;12.0;[0.5, 0.5];['V(out1)', 'V(out2)'];7852.asc;2
1180;LTM4614;Dual 4A per Channel Low Vin DC/DC µModule;3.6;[1.2, 1.5];['V(out1)', 'V(out2)'];4614.asc;2
1181;LTM4619;Dual, 26Vin, 4A DC/DC µModule Regulator;12.0;[2.5, 3.3];['V(out1)', 'V(out2)'];4619.asc;2
1182;LTM4620;High Efficiency Dual 13A or Single 26A µModule;12.0;[2.5, 1.2];['V(out1)', 'V(out2)'];4620.asc;2
1183;LTM4620A;Dual 13A or Single 26A DC/DC µModule Regulator;12.0;[2.5, 1.2];['V(out1)', 'V(out2)'];4620.asc;2
1184;LTM4622;Dual Ultrathin 2.5A Step-Down DC/DC µModule Regulator;12.0;[1.5, 1.0];['V(out2)', 'V(out1)'];LTM4622.asc;2
1185;LTM4622A;Dual Ultrathin 2A or Single 4A Step-Down DC/DC µModule Regulator;12.0;[1.5, 1.0];['V(out2)', 'V(out1)'];LTM4622A.asc;2
1186;LTM4628;High Efficiency Dual 8A or Single 16A µModule;12.0;[2.5, 3.3];['V(out1)', 'V(out2)'];4628.asc;2
1187;LTM4642;20Vin, Dual 4A or Single 8A DC/DC µModule Regulator;12.0;[1.2, 1.0];['V(out2)', 'V(out1)'];4642.asc;2
1188;LTM4646;Dual 10A or Single 20A µModule Regulator;12.0;[1.0, 1.2];['V(out1)', 'V(out2)'];LTM4646.asc;2
1189;LTM4655;60V EMI Compliant Split-Supply DC/DC Regulator;24.0;[5.0, -5.0];['V(out1)', 'V(out2)'];LTM4655.asc;2
1190;LTM4662;High Efficiency Dual 12A module;12.0;[1.0, 1.2];['V(out1)', 'V(out2)'];4662.asc;2
1191;LTM4664;High Efficiency Dual Output Step-Down Converter with Power System Management;48.0;[1.0, 1.0];['V(out1)', 'V(out0)'];4664.asc;2
1192;LTM4675;Dual 9A or Single 18A µModule Regulator with Digital Power System Management\n\nNote: SDA, SCL, _Alert, Share_clk, WP, GPIOs, ASEL, TSNSs are not modeled;12.0;[1.8, 0.9];['V(out1)', 'V(out0)'];4675.asc;2
1193;LTM4676;Dual 13A or Single 26A µModule Regulator with PMBus Power System Management\n\nNote: SDA, SCL, _Alert, Share_clk, WP, GPIOs, ASEL, TSNSs are not modeled;16.0;[1.8, 1.0];['V(out1)', 'V(out0)'];4676.asc;2
1194;LTM4676A;Dual 13A or Single 26A µModule Regulator with Digital Power System Management\n\nNote: SDA, SCL, _Alert, Share_clk, WP, GPIOs, ASEL, TSNSs are not modeled;16.0;[1.8, 1.0];['V(out1)', 'V(out0)'];4676.asc;2
1195;LTM4677;Dual 18A or Single 36A µModule Regulator with Digital Power System Management\n\nNote: SDA, SCL, _Alert, Share_clk, WP, GPIOs, ASEL, TSNSs are not modeled;12.0;[1.7, 1.0];['V(out1)', 'V(out0)'];4677.asc;2
1196;LTM4678;Dual Output Polyphase Step-Down DC/DC Controller with Sub-Milliohm DCR Sensing and Digital Power System Management\n\nNote: SDA, SCL, _Alert, Share_clk, WP, GPIOs, ASEL, TSNSs are not modeled;12.0;[1.0, 2.0];['V(out1)', 'V(out0)'];4678.asc;2
1197;LTM4680;Dual Output Polyphase Step-Down DC/DC Controller with Sub-Milliohm DCR Sensing and Digital Power System Management\n\nNote: SDA, SCL, _Alert, Share_clk, WP, GPIOs, ASEL, TSNSs are not modeled;12.0;[1.0, 1.0];['V(out1)', 'V(out0)'];4680.asc;2
1198;LTM4686-1;Dual 10A or Single 20A µModule Regulator with Digital Power System Management\n\nNote: SDA, SCL, _Alert, Share_clk, WP, GPIOs, ASEL, TSNSs are not modeled;12.0;[1.8, 1.0];['V(out1)', 'V(out0)'];4686-1.asc;2
1199;LTM4686;Dual 10A or Single 20A µModule Regulator with Digital Power System Management\n\nNote: SDA, SCL, _Alert, Share_clk, WP, GPIOs, ASEL, TSNSs are not modeled;12.0;[1.8, 1.0];['V(out1)', 'V(out0)'];4686.asc;2
1200;LTM4699;Dual Output  50A Polyphase Step-Down Power Supply Module with Digital Power System Management\n\nNote: SDA, SCL, _Alert, Share_clk, WP, GPIOs, ASEL, TSNSs are not modeled;48.0;[1.6, 1.3];['V(out0)', 'V(out1)'];4699.asc;2
1201;LTM4705;20VIN, Dual 5A or Single 10A Step-Down DC/DC uModule Regulator;12.0;[2.5, 1.0];['V(out1)', 'V(out2)'];LTM4705.asc;2
1202;LTM8045;Inverting or SEPIC µModule with Up to 700mA Output Current;12.0;[-5.1, 5.0];['V(out-)', 'V(out+)'];8045.asc;2
1203;LTM8048;3.1Vin to 32Vin Isolated µModule DC/DC Converter with LDO Post Regulator;10.0;[5.7, 5.0];['V(out1)', 'V(out2)'];8048.asc;2
1204;LTM8048A;3.1Vin to 32Vin Isolated µModule DC/DC Converter with LDO Post Regulator;10.0;[5.7, 5.0];['V(out1)', 'V(out2)'];8048.asc;2
1205;LTM8049;Dual SEPIC or Inverting µModule DC/DC Converter;12.0;[12.1, -12.0];['V(out1)', 'V(out2)'];8049.asc;2
1206;LTM8058;3.1Vin to 32Vin Isolated µModule DC/DC Converter with LDO Post Regulator;16.0;[5.7, 5.0];['V(out1)', 'V(out2)'];8058.asc;2
1207;LTM8068;28Vin to 40Vin Isolated µModule DC/DC Converter with LDO Post Regulator;24.0;[5.6, 5.0];['V(out1)', 'V(out2)'];8068.asc;2
